watchers,forks
1,0
1,3
1,2
1,0
1,0
12,10
1,0
1,0
58,37
1,0
1,0
111,18
1,0
6,11
243,61
1,0
1,0
3,1
2,1
1,0
1,1
1,3
1,0
4,0
4,1
11,4
1,0
1,1
20,4
10,12
5,47
3,8
8,5
9,12
217,66
1,2
1,2
20,3
5,2
1,2
4,4
6,0
1,3
2,2
11,0
1,2
1,0
12,8
3,1
1,0
90,31
1,0
3,1
27,19
1,0
598,161
3,3
232,44
1,1
1,4
1,3
2,3
6,2
21,2
714,88
2,0
1,2
5,7
1,1
3,1
3,2
1,0
1,1
1,2
7,2
1,0
4,3
1,1
13,2
8,1
2,0
1,1
1,0
2,0
1,0
2,0
10,0
12,0
1,2
1,0
1,0
1,0
810,77
4,3
14,16
1,2
56,38
1,2
21,6
11,6
11,5
1,0
1,0
1,0
3,0
1,0
7,0
46,13
52,32
2,2
1,1
1,0
1,0
5,0
3,0
1,2
1,2
2,2
1,0
1,0
1,6
1,0
2,0
1,1
378,251
2,7
1,2
5,4
536,194
66,26
8,6
1,12
3,5
2,0
1,0
1,0
3,0
2,0
1,4
1,1
4,1
1,0
1,1
4,0
96,23
1,0
70,25
3,1
1,0
2,0
269,50
1,0
1,0
4,1
1,0
1,0
2,2
100,115
42,24
59,10
12,33
6,8
7,5
3,3
18,6
1,6
1,3
2,5
2,4
4,2
43,16
7,2
7,2
13,2
1,0
2,1
1,2
3,0
134,51
1,2
2,1
3,0
2,1
2,0
1,0
1,1
2,1
1,0
1,1
139,20
3,4
1,0
1,1
4,2
5,2
1,0
14,2
1,0
14,4
2,3
1,0
7,1
3,0
5,0
1,0
1,1
2,1
1,1
1,0
1,0
1,1
11,35
9,11
7,6
3,3
2,3
2,3
2,1
9377,1363
11,20
1,0
1,0
1,0
1,0
3,1
2,0
5,1
3,0
3,1
1,0
1,0
1,0
7,4
1,1
8,13
18,6
1,0
87,16
7,1
5,7
1,0
13,0
1,0
1,0
5,1
3,1
1,0
1,0
1,0
1,1
2,0
2,1
1,1
1,2
1,1
2,0
7,14
4,16
840,69
12,9
70,30
2,11
1,12
4,6
11,7
3,7
6,6
3,7
20,17
1,0
2,3
3,2
2,1
1,0
9,2
9,1
1,4
1,0
1,2
1,0
2,0
3,1
5,1
1,0
2,1
1,1
4,1
1,1
9,0
1,0
1,0
2,1
1,1
4,3
1,1
3,2
1,0
3,2
1,0
1,1
1,0
1,0
1,0
1,0
1,0
1,2
6,0
50,8
1,1
3,5
4,0
2,1
425,165
21,17
133,116
86,18
11,13
7,18
6,3
3,4
10,5
9,4
262,52
14,16
4,2
1,2
30,12
13,7
4,1
2,3
1,2
1,0
75,77
1,0
20,11
59,19
1,0
2,1
1,0
3,0
1,0
1,1
90,37
1,0
1,2
1,0
2,2
1,1
5,12
15,8
1,0
3,4
26,3
1,0
1,0
8,1
5,0
1,0
1,0
1,0
3,1
1,1
1,2
1,0
1,0
2,0
8,0
2,1
1,1
1,3
36,29
337,89
28,22
8,2
14,27
6,9
1,3
1,3
1,4
8,5
4,0
3,1
5,1
1,2
3,1
1,1
1,0
2,1
5,2
7,7
2,0
1,0
1,0
1,1
3,4
2,0
5,3
5,0
1,1
1,0
1,0
1,1
1,1
2,0
1,0
7,3
1,0
15,14
12,3
2,1
5,9
2,0
1,45
9,34
20,6
6,3
21,16
2,12
2,0
7,2
12,4
2,0
3,0
31,27
5,1
4,1
1,0
1,0
2,0
18,2
1,1
4,4
2,0
17,5
3,2
2,6
1,0
5,8
20,8
8,3
2072,226
1,0
3,0
3,20
74,12
11,7
3,2
1,4
1,1
33,6
20,4
3,2
1,0
2,0
3,1
1,0
2,0
1,0
1,0
12,0
1,0
1,0
3,0
56,22
1,0
8,3
1,0
1,1
2,1
11,11
100,36
4,3
77,42
1,0
13,6
1,7
2026,336
6,10
1,7
13,4
10,6
12,3
1,9
1,3
4,0
3,1
1,0
1,1
1,1
1,2
1,0
1,0
1,0
2,0
1,0
1,0
1,0
3,0
2,1
8,3
3,1
4,3
1,1
1,0
1,0
6,1
11,10
7,2
1,0
2,2
1,0
1,1
1,1
1,1
4,0
2,1
1,0
2,2
3,1
1,0
2,3
95,103
1,1
2,0
48,70
66,26
37,7
5,21
14,12
7,7
56,25
1,18
1,3
2,4
4,2
13,5
6,4
8,3
22,15
1,1
1,0
1,0
10,17
4,1
4,1
1,0
8,3
1,2
1,0
1,0
8,1
1,0
10,26
7,5
1,1
5,0
3,4
12,16
1,0
1,0
1,0
1,2
1,0
37,15
120,39
76,12
1,1
1,0
1,0
1,0
1,0
1,0
1,1
101,12
2,0
1,0
1,1
1,0
16,2
1,0
4,7
9,12
6,3
8,18
9,4
3,3
23,15
1,5
10,14
8,3
6,3
1,3
1,3
3,3
2,0
3,1
1,0
156,48
2,1
1,0
3,2
1,1
38,67
1,1
1,1
22,25
1,0
1,1
1,1
11,15
1,0
1,1
6,2
24,15
1,3
3,0
1,0
1,0
1,0
1,2
39,4
1,0
1,1
2,0
1,0
5,0
4,2
1,0
1,0
6,5
41,7
2,0
6,2
1,1
1,0
12,1
4,0
2,0
3,2
1,2
3,0
32,8
46,6
9,3
1,0
8,1
1,0
1,5
16,7
1,2
241,87
11,6
44,27
5,7
2,1
8,2
17,1
2,2
2,3
2,0
3,0
2,1
3,0
2,0
1,3
3,2
15,18
1,0
1,0
46,44
1,0
1,1
1,1
1,1
1,0
14,4
1,0
1,1
1,0
1,0
1,0
1,1
14,3
1,1
24,6
1,0
1,1
2,3
1,0
1,1
1,0
3,0
4,1
1,0
1,0
1,0
1,1
47,4
1,0
36,8
1,8
7,3
3,3
3,3
2,3
45,23
2,3
5,1
1,3
2,1
1,0
2,0
1,0
6,0
1,0
1,0
5,9
17,3
8,1
52,47
5,0
2,1
1,1
3,0
4,8
5,8
1,8
5,5
8,2
2,2
1,2
1,0
1,2
1,1
1,0
93,7
4,1
55,15
1,1
4,0
4,0
5,0
1,1
1,1
1,0
2,0
2,1
1,0
2,0
4,2
1,0
8,12
10,17
640,32
17,32
105,37
32,10
10,2
4,0
3,8
1,1
2,0
1,3
2,1
2,1
5,3
5,1
1,1
1,2
1,5
1,0
6,8
1,1
1,4
1,1
2,0
3,1
2,0
3,0
1,0
1,0
3,0
1,5
8,3
2,3
24,16
1,0
4,2
1,6
7,5
2,1
4,1
1,1
1556,188
11,5
1,0
2,0
13,5
6,5
7,4
1,0
1,0
4,3
1,0
4,1
1,0
2,0
1,0
1,0
4,4
1,5
1,1
7,13
1,1
1,0
49,11
4,8
30,21
22,11
75,46
3,3
7,31
9,6
4,1
1,3
4,4
2,0
3,3
2,1
4,1
1,0
1,1
1,0
4,5
1,0
4,0
3,0
2,1
1,1
1,2
1,2
7,0
11,1
30,15
2,0
591,128
18,0
2,2
1,0
1,0
2,1
1,0
1,0
1,1
2,0
6,1
4,1
3,2
1,1
1,0
4,0
1,0
1,0
1,1
1,0
1,0
1,0
1,1
1,0
273,109
2,3
2,8
13,5
5,7
16,2
2,11
4,3
166,32
3,0
2,3
4,0
3,1
2,1
1,2
19,14
1,1
2,1
20,25
1,0
1,0
3,2
1,0
93,12
1,1
1,1
1,7
2,3
1,0
11,0
1,0
24,7
1,0
1,0
1,0
2,0
2,1
48,10
1,0
752,85
5,2
1,0
67,13
4,4
1,5
13,6
5,4
2,18
1,3
17,4
2,1
2,0
30,6
2,0
2,4
6,1
2,0
2,1
2,0
10,17
1,0
1,2
56,44
1,0
1,0
2,0
21,15
1,2
9,12
71,24
2,1
1,0
1,3
4,2
1,1
1,0
1,0
1,0
1,0
1,0
1,0
1,1
19,1
3,4
1,0
1,0
2,0
1,0
1,0
26,14
12,26
1,0
254,286
3,8
712,58
93,16
42,11
5,10
1,2
5,3
172,83
23,3
1,1
1,0
2,0
1,0
4,2
1,1
3,1
12,6
202,55
3,2
3,2
3,1
2,0
1,0
2,6
1,1
5,0
1,1
1,0
1,0
1,0
1,1
1,0
5,6
1,0
31,18
1,0
3,1
153,24
17,6
9,13
3,19
9,5
4,3
12,9
17,5
15,10
6,3
5,2
2,2
16,64
1,0
5,1
1,2
1,0
2,1
1,1
3,1
11,2
2,0
1,0
1,0
3,0
22,8
1,0
69,9
1,1
1,0
2,3
1,4
1,0
1,0
1,0
1,1
1,1
1,1
2,0
1,0
1,0
1,1
1,0
1,2
1,0
1,0
12,62
3,1
1,2
9,14
11,8
28,8
11,6
3,1
1,0
3,0
1,1
6,3
1,2
1,0
1,0
204,89
409,39
2,1
31,14
1,0
1,0
1,0
76,21
742,35
1,1
9,4
2,1
27,8
71,13
14,5
43,20
349,135
5,2
16,10
35,21
17,9
3,2
2,4
33,11
7,7
6,1
10,9
55,14
1,0
1,0
14,6
1,1
3,0
1,2
1,0
58,4
8,3
3,1
1,1
2,1
1,1
1,0
8,2
1,2
1,1
1,0
1,3
1,0
1,6
5,2
37,18
40,46
3,2
4,9
21,4
42,7
2,2
9,5
44,3
3,9
4,1
2,0
2,1
1,3
2,1
2,3
225,76
1,1
1,1
1,0
1,0
2,1
32,12
2,0
1,1
99,105
25,13
1,1
8,5
1,1
1,0
5,11
10,4
1,1
1,0
1,0
8,3
1153,349
1,0
1,0
1,1
8,4
1,2
5,0
4,6
484,59
4,1
1,0
34,23
1,0
1,0
32,24
6,12
18,7
1,0
1,34
1,5
18,4
5,1
8,2
1,0
9,1
1,2
4,0
1,0
1,0
9,4
43,4
144,27
10,4
1,0
140,52
1278,169
1,2
7,4
4,3
1,0
2,0
3,1
3,0
2,0
59,32
1,2
24,10
5,6
1033,424
5,1
2,4
10,4
28,6
1,0
1,0
1,1
3,2
5,0
1,1
2,0
1,78
422,120
1,0
399,213
15,8
1,41
193,14
1,1
1,30
20,9
9,2
175,102
5,4
3,0
6,4
91,31
1,0
66,5
2,2
2,0
19,3
2,3
2,2
1,0
1,3
5,1
1288,433
1,0
1,2
1,0
1,0
1,0
3,62
3,12
1,0
8,5
3,2
11,38
60,54
4,42
4,2
2,0
1,0
7,5
14,6
1,0
5,2
3,0
1,0
2,4
6,2
5,2
13,9
1,0
8,8
1,0
4,3
1,2
2,1
29,57
2,2
1,1
1,0
4,0
1,0
1,0
1,1
4,3
9,8
3,2
1,3
1,0
1,0
10,192
4,1
5,7
97,33
5,1
37,9
1,0
4,99
6,21
24,7
186,73
13,2
1,1
1024,142
308,67
1,0
1,12
9,18
4,2
71,74
12,0
2,4
1,0
38,15
1,1
13,3
1,4
91,35
26,41
113,2
4,1
5,4
2,0
1,0
17,4
4,6
1,0
29,2
1,0
6,1
3,2
1,0
1,0
1,0
1,0
502,264
1,0
1,0
4,3
38,21
2,1
1,0
2,0
2,2
31,4
1796,1291
2,1
7,15
1,0
7,2
12,7
11,2
1,1
1,0
1,0
1,1
1,0
1,0
3,0
3,0
8,2
2,3
9,5
1,8
74,13
4,6
410,150
1,1
1,0
1,1
11,11
1,2
1,0
4,2
1,8
4,4
1,2
1,0
14,14
2,0
2,0
8,1
1,0
8,2
1,1
1,0
1,3
1,0
1,0
2,0
7,1
2,1
3,3
1,1
7,6
1,0
6,2
4,0
1,0
1,1
2,1
1,0
385,229
24,6
24,39
5,11
4,12
12,7
2,27
1,0
1,0
5,7
1,0
2,1
2,2
1,0
1,0
3,0
1,0
1,0
1,0
1,2
4,3
1,0
2,0
2,2
1,2
12,10
12,5
8,0
7,3
67,7
8,1
1,0
1,1
68,18
7,3
4,10
7,2
1,1
40,6
5,0
8,3
1,0
1,0
1,0
1,0
1,0
1,1
1,1
82,17
128,82
611,263
1,5
14,3
28,12
6,3
11,0
2,3
3,2
3,1
5,1
13,3
2,0
2,0
1,2
8,5
2,1
2,0
1,2
1,0
1,0
1,0
110,14
446,73
1,0
7,3
2,0
4,1
3150,234
1,0
10,4
1,1
1,0
1,0
1,6
2,0
1,2
11,1
1,0
4,1
2,0
4,3
1,0
1,0
8,8
6,9
1,9
2,3
19,14
14,6
8,23
4,2
1,5
1,7
2,11
29,13
22,20
5,2
1,1
205,42
2,5
4,0
3,0
2,0
28,10
1,0
1,1
1,1
1,0
4,2
1,1
26,16
2,5
3,1
3,2
187,4
1,0
1,1
2,1
27,1
1,0
1,1
1,0
1,1
1,0
5,2
1,0
15,14
2,0
10,0
2,0
1,1
5,145
21,84
1,21
82,16
4,36
3,9
13,6
1,3
5,4
186,30
1,1
23,17
2,2
1,2
1,4
3,0
2,0
1,0
16,11
1,2
1,0
4,9
3,0
3,0
2,1
1,0
1,2
4,3
13,9
6,6
2,1
1,1
1,0
23,11
1,0
20,7
5,4
1,2
1,3
1,0
1,2
2,0
110,33
1,0
4,1
6,0
7,1
1,0
329,14
1,0
4,0
5,3
680,379
1,0
1,1
12,7
1,0
4,1
2,0
2,1
1,1
57,38
2,1
1,0
8,3
2,34
3,24
2,15
3,2
1,21
19,1
4,1
5,3
8,2
2,0
1,0
1,0
5,2
1,0
1,0
1,1
2,1
1,0
1,2
1,0
1,0
246,116
745,180
1,0
1,0
7,5
2,0
1,1
26,6
1,0
2,3
7,2
9,9
30,17
5,1
21,6
1,0
2,1
85,48
10,2
2,2
1,2
2,1
3,2
1,0
3,1
140,20
1,0
3,15
4,16
16,13
11,11
195,73
4,1
1,0
3,3
7,5
2,6
2,12
3,1
8,2
1,7
1,4
13,6
6,8
20,7
9,3
6,3
10,3
5,5
9,3
336,54
47,4
2,1
8,2
2,1
3,0
2,0
4,0
1,0
43,16
1,0
2,0
1,1
1,0
1,0
1,0
3,1
1,1
2,0
1,2
18,13
1,1
3,1
11,91
3,10
35,15
6,14
1,1
26,3
6,0
6,3
8,5
7,7
2,0
14,20
1,2
4,2
189,43
2,1
15,3
2,2
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,2
112,42
1,0
1,0
2,2
1,0
1,0
1,0
5,4
1,3
18,14
13,2
3,0
2,3
10,5
2,8
1,1
1,0
3,1
1,1
2,2
50,10
3,0
2,0
3,1
3,3
2,0
1,0
1,0
3,2
1,0
11,4
1,1
1,0
2,0
39,15
12,5
1,2
2,0
2,9
5,1
3,3
8,3
28,16
1,0
125,59
1,0
6,5
49,33
1,6
1,4
765,29
5,10
4,0
3,0
2,0
123,69
397,108
1,3
2,1
2,1
2,0
1,1
3,0
1,0
1,0
109,18
1,0
1,1
19,3
1,0
3,0
28,9
1,0
12,2
1,0
1,0
5,1
103,2
1,0
6,1
2,1
12,0
1,0
3,4
1,3
1,0
2,2
1,0
2,1
2,0
1,0
1,1
1,0
6,0
5881,264
2,3
1,5
1,3
20,15
5,0
7,15
1,8
6,6
1,2
3,0
2,0
2,0
168,40
2,2
4,0
1,0
1,0
2,0
6,0
1,0
2,2
5,7
6,1
1,0
1,0
1,0
2,6
1,0
1,1
1,0
1,1
1,0
1,0
1,0
1,1
3,2
1,1
95,4
356,58
1,1
1,0
3,0
9,5
3,0
2,1
1,0
12,3
3,1
2,2
2,1
2,0
1,0
1,0
2,1
10,8
5,7
105,68
6,17
75,57
3,4
9,9
1,0
1,0
2,0
1,0
1,0
1,1
2,1
1,0
1,0
5,3
1,0
1,0
1,0
1,1
1,0
3,3
2,4
1,0
1,1
10,8
1,0
3398,183
1,0
1,0
10,0
1,0
1,0
1,1
7,2
2,0
1,1
1,2
1,0
3,1
1,0
65,35
1,0
3,0
1,1
2,0
1,0
1,0
1,1
1,0
11,67
84,133
43,106
17,16
2,38
1,44
1,62
4,51
35,19
156,90
1,0
10,29
7,3
1,11
1,0
2,5
1,1
4,15
4,5
14,1
1,11
1,0
1,0
3,2
2,2
2,1
1,3
1,0
1,1
3,8
4,0
1,14
1,0
1,0
30,3
49,22
8,14
1,1
22,3
1,0
5,0
1,0
1,1
1,0
1,0
2,2
2,0
3,0
59,21
1,3
22,14
17,10
69,18
22,25
4,2
4,4
2,3
6,10
4,5
2,3
1,3
3,4
4,3
3,1
2,0
2,1
1,0
1,0
3,0
12,1
2,1
1,0
13,1
1,0
10,4
1,1
1,0
2,1
1,0
67,12
10,3
4,2
1,2
1,1
19,3
2,1
1,1
1,0
1,0
1,1
47,22
1,1
1,0
136,17
30,8
2,4
1,11
5,5
9,5
4,2
26,24
2,0
10,5
3,3
1,2
3,1
569,263
53,18
9,14
1,0
2,0
1,0
1,0
2,2
3,2
2,1
1,1
1,0
1,1
2,0
1,1
1,0
1,0
4,0
1,0
1,1
1,1
4,0
1,0
1,0
3,1
44,11
6,4
15,2
25,15
2,10
7,4
404,141
1,2
1,5
1,0
1,1
11,5
4,4
2,1
28,4
33,17
1,0
1,1
1,0
3,1
21,8
5,0
1,0
5,0
1,1
2,1
1,0
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
14,9
4,0
1,1
1,1
3,0
3,3
2,2
349,60
25,15
10,10
24,14
79,26
6,3
5,2
1,9
8,0
26,6
2,2
3,2
28,5
2,0
52,26
313,209
7,1
1,0
1,1
10,26
1,0
4,1
1,0
3,0
5,8
3,3
1,2
3,1
9,4
1,0
2,0
1,0
1,1
1,0
7,1
5,0
1,0
1,0
5,0
2,0
1,0
1,0
5,0
111,64
39,15
15,4
1,6
2,6
66,13
3,6
2,2
5,6
9,2
4,0
1,3
33,6
1,0
49,26
1,1
2,0
2,0
1,0
3,0
10,10
1,0
1,0
1,0
2,0
1,0
1,0
1,1
3,0
1,1
2,1
1,1
3,0
1,0
2,0
2,1
1,0
5,0
1,1
4,2
13,25
13,20
1,0
15,46
7,30
1,13
7,7
4,11
1,10
1,5
2,23
259,42
2,13
8,1
1,0
968,211
4,0
2,4
5,0
3,0
3,0
2,0
1,0
10,4
3,2
139,68
3,0
3,1
2,1
2,0
6,0
1,1
1,3
5,2
4,1
1,0
1,0
1,0
1,0
1,1
5,6
2,11
1,0
6,1
2,5
1,0
4,1
1,0
1,0
1,0
1160,312
858,294
640,205
216,25
41,15
176,15
2,2
57,9
5,4
3,7
1,0
30,8
1,0
7,2
2,1
3,0
2,0
4,3
1,1
5,1
38,13
6,2
1,0
1,0
2,0
1,1
5,4
1,1
1,0
6,0
1,1
2,0
9,1
63,2
1,1
1,0
1,0
1,0
173,63
1,0
5,0
1,0
1,1
1,0
4,2
1,0
60,16
10,9
1,0
1,0
66,45
5,3
4,16
61,28
40,23
3,3
4,2
2,2
2,0
2,3
2,0
1,0
8,0
169,55
5,5
1,0
15,24
1,0
1,2
9,3
1,0
3,1
7,3
1,6
4,8
1,2
1,0
1,0
1,1
2,0
7,3
2,2
1,1
1,0
1,1
1,0
1,0
1,1
1,1
1,1
1,1
1,0
1,0
5,1
1,0
15,5
2,3
4,5
1,2
2,0
4,2
2,0
2,4
2,0
1,1
1,1
1,0
1,0
3,0
5,2
68,35
8,2
49,11
2,0
1,1
1,1
39,18
3,0
4,3
1,0
3,0
11,7
1,0
14,1
1,2
4,0
1,0
1,0
1,0
1,1
6,8
1,0
30,10
36,18
115,87
167,82
6,1
4,3
7,7
10,7
52,71
3,1
1,0
1,2
1,0
405,140
9,1
1,1
1,0
1,1
11,0
3,4
3,2
5,4
2,0
9,1
1,0
2,1
1,0
1,2
1,0
1,1
1,0
1,1
1,0
10,7
36,22
10,1
1,1
466,44
18,6
4,3
2,3
5,4
5,7
121,21
22,7
10,1
2,3
10,2
4,0
12,9
5,4
1,0
1,0
1,3
2,0
3,1
4,2
1,1
8,4
1,0
4,0
1,1
2,0
1,0
45,13
3,3
1,2
2,2
2,3
8,7
1,0
102,95
2,3
1,0
3,1
1,1
470,22
1,2
9,17
1,1
1,0
2,1
1,1
1,0
1,1
1,1
1,1
10,3
5,3
1,0
1,2
5,0
14,0
1,1
2,0
2,0
1,0
88,34
9,10
59,62
12,14
1,3
193,25
1,3
5,4
7,6
4,1
2,2
19,5
4,2
1,1
2,1
1,0
2,2
43,8
2,3
23,6
1,0
47,19
1,0
1,1
2,1
9,17
1,0
3,1
2,1
1,1
8,2
2,0
8,3
1,0
1,0
7,4
4,0
1,1
1,0
9,1
82,11
4,7
3,2
4,8
1,3
1,0
1,0
14317,2035
1,2
2,1
1,1
2,1
2,0
1,0
5,11
2,1
2,1
1,0
1,1
1,0
1,0
1,0
1,0
3,5
28,12
613,98
22,41
1,3
3,13
13,3
35,13
5,3
294,43
9,6
7,0
90,18
1,0
6,8
2,0
3,3
1,0
3,4
1,0
1,0
2,0
1,4
2,1
13,5
64,6
2,1
1,0
3,0
1,1
2,3
1,1
3,2
10,4
70,6
31,4
9,8
2,3
1,0
1,1
5,0
2,0
1,0
1,2
1,0
1,0
8,1
1,1
1,0
1,0
1,1
2,0
1,0
1,1
1,0
1,0
2,2
6,14
4,6
3,6
4,5
52,16
93,23
10,3
8,1
2,4
1,2
1,0
3,3
2,2
23,45
1,0
2,0
9,4
1,5
13,16
3,1
4,18
1,0
2,1
256,30
2,0
7,2
1,0
35,4
1,0
2,0
1,0
1,1
1,0
3,0
14,9
1,0
1,4
5,2
1,0
5,2
1,0
2,0
4,2
1,2
1,1
1,0
1,2
3,0
1,0
1,0
30,14
5,9
210,61
5,2
435,66
72,19
1,8
1,0
3,1
5,2
2,1
2,2
1,0
2,1
6,1
1,0
1,0
1,2
1,1
1,0
1,0
1,0
8,11
1,0
3,3
27,15
1,0
6,2
2,9
1,0
1,0
1,0
1,0
3,1
1,0
1,0
1,2
1,1
3,0
1,0
147,53
1,0
46,13
29,32
7,10
5,0
1,3
5,1
1,3
1,9
19,6
1,0
6,2
4,1
5,2
4,1
5,2
1,0
2,0
2,0
1,0
4,2
1,0
1,5
11,0
3,0
2,0
7,2
1,1
1,0
1,0
1,1
1,0
21,11
93,30
161,55
1,0
2,0
4,4
421,103
8,16
34,0
1114,477
1,5
6,12
1,1
1,1
6,0
1,0
2,0
2,0
7,0
1,0
1,1
9,1
1,0
1,0
2,1
5,2
5,0
2,1
7,3
3,0
3,1
1,0
1,0
1,0
1,1
2,7
1,0
31,16
1,0
1,0
5,5
40,10
188,64
60,18
271,58
10,9
14,7
7,0
5,0
2,0
2,2
1,0
2,2
13,4
5,3
2,0
1,0
1,3
2,0
41,25
3,0
2,0
2,1
36,11
1,0
1,0
2,1
24,22
1,1
6,1
3,0
1,1
3,0
1,2
190,50
43,27
1,0
1,1
1,0
1,0
4,3
42,21
252,22
3,4
1,0
1,2
1,0
1,0
1,0
6,0
2,1
1,0
3,0
1,1
2,1
3,2
1,2
1,2
1,3
3,2
2,2
14,6
1,2
8,1
1,2
4,2
1,2
2,0
13,2
3,3
1,0
1,0
2,1
1,1
1,0
35,7
1,0
1,1
3,2
1,0
43,47
224,52
2,0
11,0
2,0
1,1
3,3
1,0
3,0
1,2
1,1
52,6
2,0
1,0
2,2
1,0
4,0
1,0
4,0
1,3
1,3
748,192
1,0
9,5
6,5
118,16
2,4
9,2
4,8
12,13
4,1
5,3
1,3
6,6
4,4
1,0
2,2
2,4
1,3
1,1
2,2
3,2
6,1
1,1
1,0
1,1
1,0
2,0
12,6
8,2
1,0
18,12
7,4
3,0
3,0
1,0
1,1
1,0
1,0
1,1
1,0
1,1
1,0
34,25
1,0
1,0
1,0
3,1
1,0
1,0
10,6
2,1
2,3
39,8
1,0
17,2
1,0
1,0
3,0
3,0
50,11
3,0
4,1
10,3
1,0
137,36
5,0
3,1
85,2
1,0
1,1
1,1
441,80
455,147
1,1
4,3
2,0
32,10
3,4
4,5
28,16
2,4
1,2
20,7
1,0
1,0
1,0
28,8
1,4
26,8
1,2
1,0
2,1
1,0
2,3
2,0
1,0
1,1
8,8
1,0
1,0
37,16
1,0
1,0
1,1
1,0
2,2
1,1
1,0
3,0
5,0
3,1
2,0
3,0
1,0
123,81
6,6
34,21
98,34
1,1
20,16
4,2
4,2
1,0
7,6
1,0
6,2
18,4
305,39
1,0
1,2
1,0
1,0
5,1
4,1
1,1
1,0
1,0
45,3
1,0
5,9
4,3
4,0
1,0
1,0
17,1
84,49
1,0
3,1
1,1
1,1
1,0
1,0
1,0
7,4
1,5
15,11
3,0
6,4
1,2
1,0
1,2
18,2
9,6
11,15
7,5
9,3
2,0
2,1
62,12
1,1
8,6
10,4
3,1
1,2
3,1
2,0
3,1
1,3
1,0
3,0
19,0
3,0
1,0
1,0
1,1
1,0
1,1
1,1
3,1
64,13
1,0
1,0
1,0
3,1
1,0
1,1
78,37
9,4
12,3
5,4
1,5
2,1
25,3
2,1
3,1
1,0
1,0
5,5
1,0
2,2
1,0
9,1
2,2
4,3
4,0
1,0
1,0
2,0
3,0
1,1
2,0
1,0
2,1
5,11
1,0
1,0
1,0
1,0
1,0
1,0
4,5
1,0
1,0
2,1
1,0
433,1211
34,10
5,7
52,16
6,2
6,4
5,1
10,17
13,2
7,1
2,1
1,2
198,13
3,0
1,1
7,2
1,0
168,57
1,0
1,2
2,0
1,1
1,0
2,0
12,1
1,0
3,1
3,0
1,0
65,50
1,0
2,1
5,0
1,1
6,10
1,0
1,0
1,0
1,1
1,1
3,2
6,0
1,0
4,0
2,0
1,0
1,0
16,4
20,6
1,0
4,0
1,1
2,1
221,150
26,11
17,8
62,14
30,9
6,6
33,6
3,3
49,4
525,81
10,2
3,0
5,2
20,10
4,3
1,0
330,123
2,0
1,0
2,0
1,0
1,0
5,1
3,3
4,0
8,2
1,0
37,13
3,0
9,3
1,0
2,3
4,0
2,0
1,1
1,0
1,1
1,1
5,1
26,9
1,1
2,0
1,2
93,18
1,0
11,33
1,0
1,0
2,15
1,0
4,0
3,5
2,0
13,6
1,0
3,0
1,0
2,1
109,51
1,0
2,0
5,4
170,30
11,5
1,1
2,1
2,2
2,1
1,1
3,0
1,0
1,0
2,0
8,2
1,0
1,1
1,0
1,0
1,1
6,1
6,4
3,0
6,0
1,0
1,0
6,2
1,0
57,26
1,1
64,20
4,5
19,13
43,39
78,30
2,1
1,1
577,201
1,0
96,60
5,3
3,0
1,3
1,0
22,18
1,1
5,0
6,2
4,2
4,4
1,0
1,0
1,0
2,1
1,2
1,0
5,5
1,2
1,0
1,1
1,0
64,7
1,0
1,0
6,3
1,0
1,0
1,0
10,6
1,0
1,0
54,119
9,6
1,0
1,1
35,18
47,39
1,0
1,0
1,0
1,1
1,0
6,3
38,16
35,7
1,0
29,15
17,16
1,0
6,4
3,0
1,3
9,3
2,0
38,9
19,19
3,0
1,0
2,0
1,0
1,3
3,0
1,3
1,0
233,39
1,0
3,2
1,1
8,1
1,0
1,0
203,66
1,0
12,0
2,0
6,1
3,0
1,0
3,0
51,7
2,36
1,4
1,0
1,0
1,1
7,1
5,16
11,4
12,40
7,12
2,2
10,2
1,0
1,0
5,9
7,3
5,1
1,1
8,1
4,2
121,95
2,0
18,5
8,4
2,0
1,0
2,1
4,1
7,9
2,1
1,0
2,0
6,1
30,17
3,3
2,2
8,2
1,0
1,0
2,1
1,0
2,4
361,55
4,0
5,5
1,2
2,2
1,0
1,0
1,1
1,2
2,2
1,0
55,17
1,0
20,20
28,58
76,20
46,17
7,5
1,0
33,16
1,0
3,2
1,0
1,13
1,1
1,0
7,3
2,4
5,0
1,3
8,4
19,5
1,0
1,0
1,0
1,0
1,0
4,1
1,0
1,0
1,0
1,0
1,0
1,0
2,0
3,5
1,1
2,0
9,14
1,0
1,0
2,0
6,1
1,1
1,0
74,48
35,24
2,0
2,2
3,1
2,1
1,0
1,1
1,1
8,43
361,103
4,1
1,0
1,1
2,0
12,31
3,5
4,5
4,8
1,0
1,0
1,0
1,0
9,4
12,31
3,6
3,0
1,0
1,0
10,31
3,2
2,2
2,1
1,0
15,6
1,0
2,2
3,2
1,0
5,1
1,0
8,2
5,1
3,0
1,0
1,0
1,0
3,0
6,3
1,0
26,7
258,71
4,3
4,0
2,11
1,1
14,13
3,3
6,3
16,19
5,3
1,0
1,0
2,1
1,0
1,0
13,2
5,0
3,3
2,2
23,18
70,27
1,1
1,1
1,0
1,2
1,0
1,0
2,2
1,0
1,0
2,0
1,0
1,1
1,0
1,0
157,82
226,109
24,11
1,0
35,0
35,23
